antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Organic Hass Avocado,Fresh Cauliflower,0.0930723739791608,0.029052848962733503,0.00445883788604149,0.04790721129601614,1.6489677606993858,1.0,0.0017548202622218842,1.0198030723023832,0.43394863497822345,0.03789389708815317,0.019418525831339482,0.10069027769970434
Fresh Cauliflower,Organic Lemon,0.029052848962733503,0.04003567070308833,0.002018210832629306,0.06946688206785137,1.7351247237252536,1.0,0.0008550605385707461,1.0316283330465075,0.436349757908854,0.030090972708187544,0.030658651021250736,0.05993859929887293
Organic Lemon,Fresh Cauliflower,0.04003567070308833,0.029052848962733503,0.002018210832629306,0.050410316529894486,1.7351247237252534,1.0,0.0008550605385707461,1.0224912590552941,0.4413419763291675,0.030090972708187544,0.021996529413928163,0.05993859929887293
Fresh Cauliflower,Organic Raspberries,0.029052848962733503,0.06049938984323665,0.002252886510842016,0.07754442649434572,1.2817389843976181,1.0,0.0004952068753889284,1.0184778943730937,0.22638714329450044,0.025806451612903222,0.018142656286582896,0.05739129780884858
Organic Raspberries,Fresh Cauliflower,0.06049938984323665,0.029052848962733503,0.002252886510842016,0.037238169123351435,1.2817389843976181,1.0,0.0004952068753889284,1.008501915944429,0.23396467169572516,0.025806451612903222,0.008430242729353006,0.05739129780884858
Fresh Cauliflower,Organic Strawberries,0.029052848962733503,0.11090772552332676,0.00422416220782878,0.1453957996768982,1.310961873853573,1.0,0.0010019768093992645,1.0403556103989806,0.24429888872775707,0.03112033195020747,0.03879020788238363,0.09174148849693407
Organic Strawberries,Fresh Cauliflower,0.11090772552332676,0.029052848962733503,0.00422416220782878,0.03808717731696995,1.310961873853573,1.0,0.0010019768093992645,1.009392044831087,0.26679042976883866,0.03112033195020747,0.009304655093312793,0.09174148849693407
Fresh Cauliflower,Organic Whole Milk,0.029052848962733503,0.05749554116211396,0.00211208110391439,0.0726978998384491,1.264409350169793,1.0,0.00044167183050086625,1.0163941812206472,0.21537412116036367,0.025013896609227346,0.016129747221652134,0.05471629685800006
Organic Whole Milk,Fresh Cauliflower,0.05749554116211396,0.029052848962733503,0.00211208110391439,0.03673469387755102,1.264409350169793,1.0,0.00044167183050086625,1.0079747966276706,0.2218736340045039,0.025013896609227346,0.00791170240997254,0.05471629685800006
Fresh Cauliflower,Organic Yellow Onion,0.029052848962733503,0.04702900591382709,0.0030038486811226886,0.10339256865912763,2.1984850976560613,1.0,0.0016375220754407695,1.0628631447555694,0.5614531469038527,0.04110468850353244,0.05914509790442146,0.08363241207407479
Organic Yellow Onion,Fresh Cauliflower,0.04702900591382709,0.029052848962733503,0.0030038486811226886,0.06387225548902196,2.1984850976560613,1.0,0.0016375220754407695,1.0371951442850118,0.5720439937943262,0.04110468850353244,0.03586127884415826,0.08363241207407479
Organic Zucchini,Fresh Cauliflower,0.042523232892143055,0.029052848962733503,0.0031446540880503146,0.0739514348785872,2.5454107779049737,1.0,0.001909233025427741,1.0484840510605047,0.6341000877963127,0.045953360768175584,0.04624204918659926,0.09109526509680571
Fresh Cauliflower,Organic Zucchini,0.029052848962733503,0.042523232892143055,0.0031446540880503146,0.10823909531502424,2.545410777904974,1.0,0.001909233025427741,1.0736922442749337,0.625302933776999,0.045953360768175584,0.06863441984225033,0.09109526509680571
Garlic,Large Lemon,0.015488594762038862,0.0645827466441378,0.0029099784098376045,0.1878787878787879,2.9091173361522205,1.0,0.001909682418447129,1.1518197522665468,0.6665774710267958,0.037712895377128956,0.13180860283720297,0.1164684637068358
Large Lemon,Garlic,0.0645827466441378,0.015488594762038862,0.0029099784098376045,0.045058139534883725,2.90911733615222,1.0,0.001909682418447129,1.0309647592141815,0.7015619183270478,0.037712895377128956,0.03003474070033527,0.1164684637068358
Garlic,Limes,0.015488594762038862,0.059513751994743264,0.0027222378672674364,0.17575757575757575,2.9532262689991398,1.0,0.0018004534798523762,1.14103110971226,0.6717923932770458,0.03766233766233767,0.12359970601312052,0.1107494503393557
Limes,Garlic,0.059513751994743264,0.015488594762038862,0.0027222378672674364,0.04574132492113565,2.9532262689991398,1.0,0.0018004534798523762,1.031702861026227,0.7032397066263755,0.03766233766233767,0.030728674140432687,0.1107494503393557
Grape White/Green Seedless,Organic Baby Spinach,0.01614568666103445,0.10452454707594105,0.0023936919177696423,0.14825581395348839,1.4183827445410973,1.0,0.0007060713322949534,1.0513431938767108,0.29981235887160895,0.02023809523809524,0.048835807541958355,0.08557828865613351
Organic Baby Spinach,Grape White/Green Seedless,0.10452454707594105,0.01614568666103445,0.0023936919177696423,0.022900763358778622,1.418382744541097,1.0,0.0007060713322949534,1.0069133988078476,0.32940230969477785,0.02023809523809524,0.006865931882555928,0.08557828865613351
Organic Strawberries,Grape White/Green Seedless,0.11090772552332676,0.01614568666103445,0.0025814324603398104,0.023275497249259418,1.441592280211399,1.0,0.0007907510757521638,1.0072997150866445,0.34453408071103275,0.020739064856711918,0.007246815398946722,0.091579609089746
Grape White/Green Seedless,Organic Strawberries,0.01614568666103445,0.11090772552332676,0.0025814324603398104,0.15988372093023256,1.4415922802113987,1.0,0.0007907510757521638,1.0582966865743102,0.31134954159474737,0.020739064856711918,0.05508539081135697,0.091579609089746
Grated Parmesan,Large Lemon,0.02032291373322069,0.0645827466441378,0.0023936919177696423,0.11778290993071593,1.8237519469359258,1.0,0.0010811823290663818,1.0603028028876658,0.46104969080048064,0.02901023890784983,0.056873190114592756,0.07742343170954401
Large Lemon,Grated Parmesan,0.0645827466441378,0.02032291373322069,0.0023936919177696423,0.037063953488372096,1.8237519469359258,1.0,0.0010811823290663818,1.0173854118513874,0.48286453567879734,0.02901023890784983,0.01708832429565735,0.07742343170954401
Grated Parmesan,Organic Avocado,0.02032291373322069,0.07612879001220313,0.002205951375199474,0.10854503464203231,1.425807958127707,1.0,0.0006587925431669971,1.0363633003230985,0.3048384811489137,0.023406374501992032,0.035087406425682824,0.06876080338760063
Organic Avocado,Grated Parmesan,0.07612879001220313,0.02032291373322069,0.002205951375199474,0.028976572133168926,1.425807958127707,1.0,0.0006587925431669971,1.0089118945553752,0.32325206345363117,0.023406374501992032,0.008833174237977153,0.06876080338760063
Grated Parmesan,Organic Baby Spinach,0.02032291373322069,0.10452454707594105,0.0036609405801182764,0.18013856812933024,1.723409219830943,1.0,0.0015366972268899613,1.0922278059608945,0.428462361509839,0.030209140201394265,0.08444008242379109,0.10758163251549584
Organic Baby Spinach,Grated Parmesan,0.10452454707594105,0.02032291373322069,0.0036609405801182764,0.03502469690166143,1.723409219830943,1.0,0.0015366972268899613,1.0152353983788356,0.4687507139679684,0.030209140201394265,0.015006764345652198,0.10758163251549584
Grated Parmesan,Organic Garlic,0.02032291373322069,0.04721674645639726,0.0025814324603398104,0.12702078521939952,2.69016386668442,1.0,0.0016218505953430953,1.0914157375248148,0.6413086937017374,0.039739884393063585,0.08375885960022297,0.0908463767051272
Organic Garlic,Grated Parmesan,0.04721674645639726,0.02032291373322069,0.0025814324603398104,0.054671968190854875,2.69016386668442,1.0,0.0016218505953430953,1.0363355928332072,0.6594106583072101,0.039739884393063585,0.035061608502580076,0.0908463767051272
Organic Hass Avocado,Grated Parmesan,0.0930723739791608,0.02032291373322069,0.0027222378672674364,0.02924861321230459,1.439193887070119,1.0,0.0008307360399428974,1.0091946296452068,0.33648394712750745,0.024597116200169637,0.009110858673950154,0.08159890244910842
Grated Parmesan,Organic Hass Avocado,0.02032291373322069,0.0930723739791608,0.0027222378672674364,0.13394919168591224,1.439193887070119,1.0,0.0008307360399428974,1.0471990988453956,0.31149711638695093,0.024597116200169637,0.04507175273301487,0.08159890244910842
Grated Parmesan,Organic Raspberries,0.02032291373322069,0.06049938984323665,0.002205951375199474,0.10854503464203231,1.79415089843533,1.0,0.0009764274945028878,1.0538957621706697,0.4518154879917148,0.028059701492537312,0.05113955678089326,0.07250370428765696
Organic Raspberries,Grated Parmesan,0.06049938984323665,0.02032291373322069,0.002205951375199474,0.03646237393328161,1.79415089843533,1.0,0.0009764274945028878,1.016750212719709,0.4711367677899317,0.028059701492537312,0.01647426527200201,0.07250370428765696
Organic Strawberries,Grated Parmesan,0.11090772552332676,0.02032291373322069,0.0031915892236928567,0.028776978417266192,1.4159868410121788,1.0,0.0009376210855345686,1.0087045554894987,0.3304254869872777,0.024926686217008803,0.008629440049742417,0.09291042916244373
Grated Parmesan,Organic Strawberries,0.02032291373322069,0.11090772552332676,0.0031915892236928567,0.15704387990762125,1.4159868410121788,1.0,0.0009376210855345686,1.0547313831463,0.29987304172854895,0.024926686217008803,0.05189130049684731,0.09291042916244373
Grated Parmesan,Organic Whole Milk,0.02032291373322069,0.05749554116211396,0.002065145968271848,0.10161662817551961,1.767382759108262,1.0,0.0008966690451893669,1.0491116469840736,0.44319869513900073,0.02726146220570012,0.04681260295341969,0.06876749776122919
Organic Whole Milk,Grated Parmesan,0.05749554116211396,0.02032291373322069,0.002065145968271848,0.03591836734693877,1.7673827591082618,1.0,0.0008966690451893669,1.0161764866018668,0.46067856997342577,0.02726146220570012,0.015918973539686552,0.06876749776122919
Organic Yellow Onion,Grated Parmesan,0.04702900591382709,0.02032291373322069,0.002205951375199474,0.046906187624750496,2.308044419244651,1.0,0.0012501849450536405,1.0278915606694377,0.5947009707761178,0.03386167146974063,0.027134730682361618,0.07772561113339141
Grated Parmesan,Organic Yellow Onion,0.02032291373322069,0.04702900591382709,0.002205951375199474,0.10854503464203231,2.308044419244651,1.0,0.0012501849450536405,1.0690063223816395,0.5784893647601349,0.03386167146974063,0.06455183747454396,0.07772561113339141
Green Bell Pepper,Large Lemon,0.02243499483713508,0.0645827466441378,0.002065145968271848,0.09205020920502091,1.4253065096818138,1.0,0.0006162323807426138,1.0302521822675166,0.30524468809469774,0.024309392265193366,0.029363861380942078,0.06201347669553371
Large Lemon,Green Bell Pepper,0.0645827466441378,0.02243499483713508,0.002065145968271848,0.03197674418604651,1.4253065096818138,1.0,0.0006162323807426138,1.009856942270347,0.3189983122747799,0.024309392265193366,0.009760731305353706,0.06201347669553371
Limes,Green Bell Pepper,0.059513751994743264,0.02243499483713508,0.002159016239556932,0.0362776025236593,1.6170096221110566,1.0,0.0008238255208163296,1.0143636878449367,0.40572043552033743,0.02705882352941176,0.014160293804930146,0.06625595607354512
Green Bell Pepper,Limes,0.02243499483713508,0.059513751994743264,0.002159016239556932,0.09623430962343095,1.6170096221110566,1.0,0.0008238255208163296,1.0406306170058164,0.3903315770576398,0.02705882352941176,0.0390442260124174,0.06625595607354512
Green Bell Pepper,Organic Avocado,0.02243499483713508,0.07612879001220313,0.0023467567821271003,0.10460251046025104,1.3740203994242348,1.0,0.0006388077712459824,1.0318000896592685,0.2784559247167275,0.024390243902439025,0.030820010560155906,0.06771432551372601
Organic Avocado,Green Bell Pepper,0.07612879001220313,0.02243499483713508,0.0023467567821271003,0.030826140567200986,1.3740203994242348,1.0,0.0006388077712459824,1.0086580396782232,0.2946393009550904,0.024390243902439025,0.008583721477087776,0.06771432551372601
Green Bell Pepper,Organic Baby Spinach,0.02243499483713508,0.10452454707594105,0.0031446540880503146,0.1401673640167364,1.3409994870860287,1.0,0.0007996464140476943,1.0414532031574215,0.26012342741831457,0.025398028809704324,0.039803231707143234,0.08512634029305613
Organic Baby Spinach,Green Bell Pepper,0.10452454707594105,0.02243499483713508,0.0031446540880503146,0.030085316569375842,1.3409994870860287,1.0,0.0007996464140476943,1.007887623378565,0.2839693247166338,0.025398028809704324,0.007825895660991055,0.08512634029305613
Green Bell Pepper,Organic Cilantro,0.02243499483713508,0.02900591382709096,0.002159016239556932,0.09623430962343095,3.3177478977942068,1.0,0.0015082687125997614,1.0743869749783577,0.7146232913886824,0.0438095238095238,0.06923666864060421,0.08533398329067987
Organic Cilantro,Green Bell Pepper,0.02900591382709096,0.02243499483713508,0.002159016239556932,0.07443365695792879,3.3177478977942068,1.0,0.0015082687125997614,1.0561803727109276,0.7194592958741047,0.0438095238095238,0.05319202492537117,0.08533398329067987
Green Bell Pepper,Organic Garlic,0.02243499483713508,0.04721674645639726,0.00211208110391439,0.09414225941422594,1.9938319871565586,1.0,0.0010527736409388015,1.0518022983691504,0.5098926658557923,0.03127171646977067,0.04925098419110827,0.06943693487609905
Organic Garlic,Green Bell Pepper,0.04721674645639726,0.02243499483713508,0.00211208110391439,0.04473161033797216,1.9938319871565584,1.0,0.0010527736409388015,1.0233406817833945,0.5231548987411057,0.03127171646977067,0.022808320043251146,0.06943693487609905
Green Bell Pepper,Organic Hass Avocado,0.02243499483713508,0.0930723739791608,0.0028630432741950625,0.12761506276150628,1.3711379360547922,1.0,0.0007749650444926846,1.0395956960142954,0.2768908184757593,0.025416666666666667,0.03808759132622537,0.07918826763894779
Organic Hass Avocado,Green Bell Pepper,0.0930723739791608,0.02243499483713508,0.0028630432741950625,0.03076147251638931,1.3711379360547922,1.0,0.0007749650444926846,1.0085907415390016,0.29845686317927417,0.025416666666666667,0.008517569302582613,0.07918826763894779
Organic Red Bell Pepper,Green Bell Pepper,0.02548577865390031,0.02243499483713508,0.0028630432741950625,0.11233885819521179,5.007304838299545,1.0,0.0022912699616744418,1.1012817381814017,0.8212212297569053,0.06354166666666666,0.09196714579926936,0.11997696047835904
Green Bell Pepper,Organic Red Bell Pepper,0.02243499483713508,0.02548577865390031,0.0028630432741950625,0.12761506276150628,5.007304838299545,1.0,0.0022912699616744418,1.117069059480661,0.8186583634262831,0.06354166666666666,0.10480019877650883,0.11997696047835904
Organic Strawberries,Green Bell Pepper,0.11090772552332676,0.02243499483713508,0.0029099784098376045,0.026237833262801526,1.1695047604544964,1.0,0.0004217641603233742,1.0039053051715991,0.16301706477667302,0.022310183519251535,0.003890113092819728,0.07797247311675641
Green Bell Pepper,Organic Strawberries,0.02243499483713508,0.11090772552332676,0.0029099784098376045,0.1297071129707113,1.1695047604544966,1.0,0.0004217641603233742,1.0216012192304083,0.1482635038440809,0.022310183519251535,0.021144472837141697,0.07797247311675641
Organic Tomato Cluster,Green Bell Pepper,0.02787947057166995,0.02243499483713508,0.0024406270534121843,0.08754208754208755,3.9020328811123792,1.0,0.0018151512750747096,1.071353529643435,0.7650525893573403,0.050980392156862744,0.06660129235508533,0.09816434921037431
Green Bell Pepper,Organic Tomato Cluster,0.02243499483713508,0.02787947057166995,0.0024406270534121843,0.10878661087866108,3.902032881112379,1.0,0.0018151512750747096,1.090783129264652,0.7607916857484748,0.050980392156862744,0.08322747834012906,0.09816434921037431
Green Bell Pepper,Organic Yellow Onion,0.02243499483713508,0.04702900591382709,0.0029099784098376045,0.1297071129707113,2.7580237015508735,1.0,0.0018548829049652986,1.0950003249355544,0.6520502797103155,0.04372355430183357,0.08675826186731556,0.09579168023785066
Organic Yellow Onion,Green Bell Pepper,0.04702900591382709,0.02243499483713508,0.0029099784098376045,0.061876247504990024,2.7580237015508735,1.0,0.0018548829049652986,1.042042696992756,0.6688782124609166,0.04372355430183357,0.040346424493053465,0.09579168023785066
Organic Zucchini,Green Bell Pepper,0.042523232892143055,0.02243499483713508,0.002205951375199474,0.05187637969094923,2.3122973759317245,1.0,0.0012519428648059521,1.0310522638853965,0.5927346683354193,0.035153328347045626,0.030117060960983495,0.0751013697617926
Green Bell Pepper,Organic Zucchini,0.02243499483713508,0.042523232892143055,0.002205951375199474,0.09832635983263598,2.3122973759317245,1.0,0.0012519428648059521,1.0618883867228668,0.5805544091627882,0.035153328347045626,0.05828144228402658,0.0751013697617926
Green Bell Pepper,Red Peppers,0.02243499483713508,0.023749178635126256,0.0026283675959823524,0.11715481171548117,4.9330047794664855,1.0,0.002095554895917096,1.1058006933943356,0.8155813602567972,0.0603448275862069,0.09567790473125201,0.11391337423718723
Red Peppers,Green Bell Pepper,0.023749178635126256,0.02243499483713508,0.0026283675959823524,0.11067193675889328,4.9330047794664855,1.0,0.002095554895917096,1.0992175391386882,0.8166792582417582,0.0603448275862069,0.09026196872407241,0.11391337423718723
Half & Half,Large Lemon,0.030320097625082136,0.0645827466441378,0.002252886510842016,0.07430340557275542,1.150514795881633,1.0,0.00029473132769581266,1.0105009124881053,0.13491448854469193,0.0243161094224924,0.01039178921892258,0.05459356325149399
Large Lemon,Half & Half,0.0645827466441378,0.030320097625082136,0.002252886510842016,0.03488372093023256,1.1505147958816329,1.0,0.00029473132769581266,1.0047285735450955,0.13985616323799976,0.0243161094224924,0.004706319367838087,0.05459356325149399
Limes,Half & Half,0.059513751994743264,0.030320097625082136,0.0024406270534121843,0.04100946372239748,1.3525505171352952,1.0,0.0006361642828966419,1.0111464771475294,0.2771503374357951,0.02792696025778732,0.011023602810716394,0.060752409879774594
Half & Half,Limes,0.030320097625082136,0.059513751994743264,0.0024406270534121843,0.0804953560371517,1.3525505171352952,1.0,0.0006361642828966419,1.0228183774602624,0.2688063146920844,0.02792696025778732,0.02230931508771106,0.060752409879774594
Half & Half,Organic Avocado,0.030320097625082136,0.07612879001220313,0.0023936919177696423,0.07894736842105263,1.0370238172496593,1.0,8.545957252026554e-05,1.0030601708438938,0.03681832849306234,0.023004059539918808,0.003050834768286294,0.05519501589979882
Organic Avocado,Half & Half,0.07612879001220313,0.030320097625082136,0.0023936919177696423,0.03144266337854501,1.0370238172496595,1.0,8.545957252026554e-05,1.0011590080535433,0.038643907064959765,0.023004059539918808,0.0011576663089680544,0.05519501589979882
Half & Half,Organic Baby Spinach,0.030320097625082136,0.10452454707594105,0.0034262649019055663,0.1130030959752322,1.081115385203546,1.0,0.0002570704303455399,1.009558713069707,0.07737537959659975,0.02607142857142857,0.009468209174919917,0.072891309999291
Organic Baby Spinach,Half & Half,0.10452454707594105,0.030320097625082136,0.0034262649019055663,0.03277952402334979,1.081115385203546,1.0,0.0002570704303455399,1.0025427774321922,0.08378716612326384,0.02607142857142857,0.002536328114302549,0.072891309999291
Half & Half,Organic Hass Avocado,0.030320097625082136,0.0930723739791608,0.0027691730029099785,0.0913312693498452,0.9812930029086243,1.0,-5.2790462336331154e-05,0.9980838950757446,-0.019280652407587306,0.022957198443579768,-0.0019197834307404659,0.06054208449842235
Organic Hass Avocado,Half & Half,0.0930723739791608,0.030320097625082136,0.0027691730029099785,0.0297528996469995,0.9812930029086243,1.0,-5.2790462336331154e-05,0.9994154087367266,-0.020587257446386186,0.022957198443579768,-0.0005849332101175546,0.06054208449842235
Organic Reduced Fat 2% Milk,Half & Half,0.02102694076785882,0.030320097625082136,0.002159016239556932,0.10267857142857142,3.386485515258735,1.0,0.0015214773427186332,1.0806382991640875,0.7198447472974606,0.04389312977099236,0.07462098948969713,0.08694300088456434
Half & Half,Organic Reduced Fat 2% Milk,0.030320097625082136,0.02102694076785882,0.002159016239556932,0.07120743034055727,3.3864855152587348,1.0,0.0015214773427186332,1.0540276604399386,0.7267435498127025,0.04389312977099236,0.05125829469919998,0.08694300088456434
Organic Strawberries,Half & Half,0.11090772552332676,0.030320097625082136,0.0035670703088331924,0.03216250528988574,1.060765228647532,1.0,0.00020433724359011137,1.0019036332802496,0.06443013250277149,0.025912035458574838,0.0019000163459005621,0.07490478205670757
Half & Half,Organic Strawberries,0.030320097625082136,0.11090772552332676,0.0035670703088331924,0.11764705882352941,1.0607652286475318,1.0,0.00020433724359011137,1.0076379110735632,0.05907550822846081,0.025912035458574838,0.007580015588561355,0.07490478205670757
Half & Half,Organic Whole Milk,0.030320097625082136,0.05749554116211396,0.0028161081385525205,0.09287925696594428,1.6154166929929867,1.0,0.001072837717510297,1.0390066218588299,0.3928767344304615,0.03313086692435119,0.03754222642878386,0.07092942440133948
Organic Whole Milk,Half & Half,0.05749554116211396,0.030320097625082136,0.0028161081385525205,0.0489795918367347,1.6154166929929867,1.0,0.001072837717510297,1.0196204982053858,0.4042046378832396,0.03313086692435119,0.01924294209455322,0.07092942440133948
Organic Baby Spinach,Hass Avocados,0.10452454707594105,0.02107387590350136,0.0031446540880503146,0.030085316569375842,1.4276119261183113,1.0,0.0009419167541022469,1.0092909622050474,0.3344921704178933,0.02568033729398237,0.009205434857703492,0.08965290327355208
Hass Avocados,Organic Baby Spinach,0.02107387590350136,0.10452454707594105,0.0031446540880503146,0.1492204899777283,1.4276119261183111,1.0,0.0009419167541022469,1.0525352836725195,0.30597766310605484,0.02568033729398237,0.04991308556347183,0.08965290327355208
Organic Strawberries,Hass Avocados,0.11090772552332676,0.02107387590350136,0.0024406270534121843,0.022005924672027086,1.04422768610737,1.0,0.00010337140899400587,1.0009530208740918,0.04763785282974441,0.018840579710144932,0.0009521134900613291,0.06890942113334095
Hass Avocados,Organic Strawberries,0.02107387590350136,0.11090772552332676,0.0024406270534121843,0.1158129175946548,1.04422768610737,1.0,0.00010337140899400587,1.0055476857431394,0.04326623417336379,0.018840579710144932,0.005517078724157487,0.06890942113334095
Raspberries,Hass Avocados,0.02388998404205388,0.02107387590350136,0.002065145968271848,0.08644400785854617,4.101951072236492,1.0,0.001561691409232977,1.0715556928282104,0.7747216600296373,0.04814004376367615,0.06677739039335401,0.09221977675778087
Hass Avocados,Raspberries,0.02107387590350136,0.02388998404205388,0.002065145968271848,0.09799554565701558,4.101951072236491,1.0,0.001561691409232977,1.0821565362101675,0.7724929934140271,0.04814004376367615,0.07591927180691321,0.09221977675778087
Strawberries,Hass Avocados,0.06242373040458087,0.02107387590350136,0.0026283675959823524,0.042105263157894736,1.9979838237017935,1.0,0.0013128576480025903,1.021955843837004,0.5327518021625951,0.03250145095763204,0.02148414138380905,0.08341343336068456
Hass Avocados,Strawberries,0.02107387590350136,0.06242373040458087,0.0026283675959823524,0.12472160356347439,1.9979838237017935,1.0,0.0013128576480025903,1.0711749237871329,0.5102483578654649,0.03250145095763204,0.06644565906704972,0.08341343336068456
Large Lemon,Honeycrisp Apple,0.0645827466441378,0.03646860039425514,0.003942551393973529,0.06104651162790699,1.6739472030169709,1.0,0.0015873090142450455,1.0261758559268614,0.43040642247867544,0.04059932334461092,0.02550815805661193,0.08457730986800754
Honeycrisp Apple,Large Lemon,0.03646860039425514,0.0645827466441378,0.003942551393973529,0.10810810810810811,1.6739472030169706,1.0,0.0015873090142450455,1.0488011628535425,0.41784792245116675,0.04059932334461092,0.046530424051748696,0.08457730986800754
Limes,Honeycrisp Apple,0.059513751994743264,0.03646860039425514,0.0035201351731906504,0.05914826498422713,1.6218956676369927,1.0,0.0013497519337315536,1.0241054607712359,0.40770136740193635,0.03807106598984771,0.023538064871837072,0.07783668075466182
Honeycrisp Apple,Limes,0.03646860039425514,0.059513751994743264,0.0035201351731906504,0.09652509652509653,1.6218956676369927,1.0,0.0013497519337315536,1.0409655480058184,0.3979502167665254,0.03807106598984771,0.03935341384188575,0.07783668075466182
Organic Avocado,Honeycrisp Apple,0.07612879001220313,0.03646860039425514,0.004975124378109453,0.06535141800246609,1.7919913924846107,1.0,0.002198813956656255,1.030902328601925,0.47838010375249707,0.04622764936764065,0.029976000387770596,0.10088677721230124
Honeycrisp Apple,Organic Avocado,0.03646860039425514,0.07612879001220313,0.004975124378109453,0.1364221364221364,1.7919913924846107,1.0,0.002198813956656255,1.0698180777354964,0.45868936442418784,0.04622764936764065,0.06526163577575891,0.10088677721230124
Organic Baby Carrots,Honeycrisp Apple,0.03412184361212804,0.03646860039425514,0.0023467567821271003,0.0687757909215956,1.8858906066608954,1.0,0.0011023809027211353,1.03469324595772,0.4863414160066085,0.034387895460797804,0.03352998204371941,0.06656292763582997
Honeycrisp Apple,Organic Baby Carrots,0.03646860039425514,0.03412184361212804,0.0023467567821271003,0.06435006435006435,1.8858906066608954,1.0,0.0011023809027211353,1.0323071905273404,0.4875259389156802,0.034387895460797804,0.03129610141612668,0.06656292763582997
Honeycrisp Apple,Organic Baby Spinach,0.03646860039425514,0.10452454707594105,0.004881254106824369,0.13384813384813385,1.2805425863351323,1.0,0.0010693901681213648,1.033855017714701,0.2273730032936521,0.03586206896551723,0.03274638816333873,0.09027386485850787
Organic Baby Spinach,Honeycrisp Apple,0.10452454707594105,0.03646860039425514,0.004881254106824369,0.0466995958688819,1.2805425863351323,1.0,0.0010693901681213648,1.0107321841365964,0.24465330387417494,0.03586206896551723,0.010618227365307506,0.09027386485850787
Honeycrisp Apple,Organic D'Anjou Pears,0.03646860039425514,0.0220125786163522,0.002065145968271848,0.056628056628056624,2.572531715388858,1.0,0.0012623780350649741,1.0366933511802106,0.6344140661326106,0.03660565723793677,0.03539460452643732,0.0752223438790603
Organic D'Anjou Pears,Honeycrisp Apple,0.0220125786163522,0.03646860039425514,0.002065145968271848,0.09381663113006396,2.572531715388858,1.0,0.0012623780350649741,1.0632852386237515,0.6250365390236774,0.03660565723793677,0.05951859042608713,0.0752223438790603
Organic Hass Avocado,Honeycrisp Apple,0.0930723739791608,0.03646860039425514,0.0037078757157608185,0.03983862834089763,1.092409028868938,1.0,0.0003136565013701332,1.0035098557868656,0.09327311782312282,0.029466616933979856,0.0034975797862129144,0.07075586500699965
Honeycrisp Apple,Organic Hass Avocado,0.03646860039425514,0.0930723739791608,0.0037078757157608185,0.10167310167310167,1.092409028868938,1.0,0.0003136565013701332,1.0095741624902463,0.0877936799501292,0.029466616933979856,0.009483367191797567,0.07075586500699965
Organic Raspberries,Honeycrisp Apple,0.06049938984323665,0.03646860039425514,0.002205951375199474,0.03646237393328161,0.9998292651512201,1.0,-3.7669708978114655e-07,0.9999935379161072,-0.0001817273664410679,0.023278850916295196,-6.46212565161444e-06,0.04847571721117105
Honeycrisp Apple,Organic Raspberries,0.03646860039425514,0.06049938984323665,0.002205951375199474,0.060489060489060484,0.9998292651512201,1.0,-3.7669708978114655e-07,0.9999890056052124,-0.00017719582936979596,0.023278850916295196,-1.0994515665551775e-05,0.04847571721117105
Organic Strawberries,Honeycrisp Apple,0.11090772552332676,0.03646860039425514,0.005632216277105041,0.05078290308929328,1.3925103387650999,1.0,0.0015875667543591059,1.0150801146983393,0.3170339967270232,0.03973509933774834,0.014856083258828126,0.10261152876472386
Honeycrisp Apple,Organic Strawberries,0.03646860039425514,0.11090772552332676,0.005632216277105041,0.15444015444015444,1.3925103387650997,1.0,0.0015875667543591059,1.0514835574861114,0.29254103950509036,0.03973509933774834,0.04896277941730088,0.10261152876472386
Organic Whole Milk,Honeycrisp Apple,0.05749554116211396,0.03646860039425514,0.0031446540880503146,0.05469387755102041,1.4997525805689071,1.0,0.0010478721729577328,1.0192797621045229,0.35355095445535134,0.034625322997416025,0.01891508378888601,0.07046148189005333
Honeycrisp Apple,Organic Whole Milk,0.03646860039425514,0.05749554116211396,0.0031446540880503146,0.08622908622908623,1.4997525805689071,1.0,0.0010478721729577328,1.0314450204465315,0.34583548718485607,0.034625322997416025,0.030486375738106235,0.07046148189005333
Organic Yellow Onion,Honeycrisp Apple,0.04702900591382709,0.03646860039425514,0.002018210832629306,0.04291417165668662,1.176743039018488,1.0,0.00030312880901888417,1.0067345801928638,0.15760899444719326,0.024769585253456218,0.0066895290232045004,0.04912761349887098
Honeycrisp Apple,Organic Yellow Onion,0.03646860039425514,0.04702900591382709,0.002018210832629306,0.05534105534105534,1.176743039018488,1.0,0.00030312880901888417,1.0087989951021203,0.15588158328490487,0.024769585253456218,0.00872224808395021,0.04912761349887098
Original Hummus,Honeycrisp Apple,0.03191589223692856,0.03646860039425514,0.0023467567821271003,0.07352941176470588,2.016238928003634,1.0,0.0011828288619124428,1.0400021456062007,0.5206438475710269,0.0355366027007818,0.03846352219098951,0.06893973805738512
Honeycrisp Apple,Original Hummus,0.03646860039425514,0.03191589223692856,0.0023467567821271003,0.06435006435006435,2.016238928003634,1.0,0.0011828288619124428,1.0346648579531037,0.5231039017974574,0.0355366027007818,0.03350346509466068,0.06893973805738512
